common_voice_ca_17371446.mp3	Les reclamacions que no siguin estimades seran contestades per escrit als interessats.
common_voice_ca_17371477.mp3	Em mira fixament.
common_voice_ca_17371489.mp3	Desvinculació entre el pla de treball de l'infant i el pla de treball de la família, en els casos on n'hi ha.
common_voice_ca_17371513.mp3	Oh, merda.
common_voice_ca_17371526.mp3	Auxiliar en tots els assajos que determine el director artístic.
common_voice_ca_17371529.mp3	Així mateix, la documentació podrà consultar-se a la pàgina web de l'Ajuntament de Montserrat.
common_voice_ca_17371575.mp3	Potser té raó.
common_voice_ca_17371923.mp3	Disminueix en mil milers d'euros.
common_voice_ca_17372142.mp3	Aquest document constituirà títol suficient per accedir a qualsevol registre públic.
common_voice_ca_17372171.mp3	Té les normes de comunitat de l'extensa.
common_voice_ca_17372755.mp3	Amics i rellotges de sol, sense núvols sí, amb núvols no.
common_voice_ca_17373650.mp3	A cabells blancs honrats no hi ha panys tancats.
common_voice_ca_17373675.mp3	El recorregut és d'uns deu quilòmetres, afecta zones de predomini forestal i de pendent elevat.
common_voice_ca_17373950.mp3	No podia parlar.
common_voice_ca_17374072.mp3	Caracteritza la imatge corporal identificant-ne l'estructura, la morfologia i les proporcions.
common_voice_ca_17374132.mp3	Votem la número vint.
common_voice_ca_17374177.mp3	Votem seguidament les esmenes del Grup Mixt.
common_voice_ca_17374378.mp3	Els dies de festa per excés de jornada coincidiran amb la setmana de festes de Nadal.
common_voice_ca_17374383.mp3	La vigència de l'Acord serà fins que una de les parts manifesti la seva voluntat de rescindir-lo.
common_voice_ca_17374554.mp3	El guardó Memorial Cassià Just consisteix en una obra d'art original d'una autora o autor reconeguts.
common_voice_ca_17374555.mp3	La longitud del tronc de l'actuació és de sis mil sis-cents seixanta-huit coma huit-cents setanta-huit metres.
common_voice_ca_17374584.mp3	Per sort.
common_voice_ca_17374596.mp3	Material de marxandatge en què aparega explícitament la campanya de promoció del valencià.
common_voice_ca_17374613.mp3	Et perdono.
common_voice_ca_17374627.mp3	Aquesta resolució es podrà impugnar de la manera que estableix la base deu.
common_voice_ca_17374643.mp3	Però és igual.
common_voice_ca_17374680.mp3	S'entén per obsequi o regal de valor el que supera l'import estimat de cent cinquanta euros.
common_voice_ca_17374738.mp3	Aquest vespre.
common_voice_ca_17374755.mp3	Alternativament, podran acreditar-la si estan classificats en el grup P, subgrups u i tres, categoria u.
common_voice_ca_17374765.mp3	En els talussos les plantacions es duran a terme en faixes que tallen longitudinalment el pendent del talús.
common_voice_ca_17374784.mp3	Elabora la tramitació d'expedients complexos, fonamentalment rescissions i modificacions de contractes.
common_voice_ca_17375004.mp3	Comparéixer en el judici expressat, per a contestar a la demanda, en la qual figura com a part demandada.
common_voice_ca_17375020.mp3	El dos mil quinze, el Govern de Navarra paralitza l'aplicació del trilingüisme educatiu.
common_voice_ca_17375573.mp3	He hagut de limitar-me, doncs, a citar uns quants fragments solts.
common_voice_ca_17375578.mp3	La dotació de les beques serà de huit-cents cinquanta euros bruts mensuals.
common_voice_ca_17376738.mp3	Passem a la novena votació.
common_voice_ca_17376746.mp3	El present expedient té per objecte el canvi de classificació de tres zones veïnes al sòl urbà del municipi.
common_voice_ca_17376754.mp3	A cada porta, la seva clau.
common_voice_ca_17376760.mp3	En tot cas, la durada de la unió serà coincident a la de la concessió.
common_voice_ca_17376781.mp3	No mostra massa interès vers les necessitats de la ciutat.
common_voice_ca_17376803.mp3	La dita antena té l'origen en la posició tres del gasoducte de transport secundari Marina Alta.
common_voice_ca_17376805.mp3	Com si no fos barat que els cavalls s'haguessen guanyat al camp el farratge que els havien donat.
common_voice_ca_17376815.mp3	Enganya la medicina en el nom.
common_voice_ca_17376816.mp3	Això cansa tant?
common_voice_ca_17376999.mp3	Carnestoltes mullades, Pasqües assolellades.
common_voice_ca_17377051.mp3	La flor, humil i poc agraïda, exhala el perfum delicat que té tendència a perdurar.
common_voice_ca_17377054.mp3	El model de sol·licitud d'horari alternatiu d'examen és el model de l'annex quatre d'aquesta resolució.
common_voice_ca_17377128.mp3	A l'estiu, tavernera; a l'hivern, fornera.
common_voice_ca_17377245.mp3	Les entitats financeres podran ser col·laboradores de forma individual o per agrupació.
common_voice_ca_17377608.mp3	Em disguste cada vegada que et sent parlar de pobresa; només falta que em demanes una almoina.
common_voice_ca_17377641.mp3	I imposa a la part apel·lant les costes processals.
common_voice_ca_17377974.mp3	Compra casa per a estar i camp que pugues llaurar.
common_voice_ca_17378005.mp3	Les aparences enganyen.
common_voice_ca_17378037.mp3	Aquesta obra no és a la Biblioteca Reial, ni en cap altra, crec.
common_voice_ca_17378165.mp3	És així de senzill.
common_voice_ca_17378200.mp3	És millor suspendre la cocció a la meitat del temps i reprendre-la l'endemà.
common_voice_ca_17378212.mp3	Això no obstant, està localitzat espacialment i poden adoptar-se mesures que es creuen eficaces per a reduir-ho.
common_voice_ca_17378221.mp3	Entre amics, mariners i soldats, compliments són excusats.
common_voice_ca_17378257.mp3	Els membres del Banc Nacional Valencià de Capital Natural seran tècnics de prestigi.
common_voice_ca_17378258.mp3	Un determinat domini auditiu que permeti el reconeixement dels paràmetres musicals de so i temps.
common_voice_ca_17378259.mp3	Tots els membres actuen amb veu i vot, tret del secretari, l'actuació del qual és de fedatari.
common_voice_ca_17378362.mp3	Tres som els pobles que formem la trinitat d'un passat comú.
common_voice_ca_17378750.mp3	Mesa del Parlament.
common_voice_ca_17378761.mp3	El gat, fart; i el gos, flac.
common_voice_ca_17378793.mp3	Ell i la seva dona em feien feliç una estona dins aquella barraca de fusta coberta de lona.
common_voice_ca_17378797.mp3	Anem-hi, doncs, a empassar-nos-ho tot.
common_voice_ca_17378810.mp3	Mentre dura tot això, hom pot dir que els salms més bells i delicats s'han cantat sense soroll i amb bellesa.
common_voice_ca_17378847.mp3	La ignorància és el millor menyspreu.
common_voice_ca_17378862.mp3	Oli, vi i amic, l'antic.
common_voice_ca_17378872.mp3	Això va bastar perquè continuara.
common_voice_ca_17378930.mp3	Deixa'm un sou i porta-me'l a casa.
common_voice_ca_17378944.mp3	La mare que només té una filla, o la malcasa o la malcria.
common_voice_ca_17378969.mp3	Per Sant Martí, la velleta beu bon vi.
common_voice_ca_17378970.mp3	Aquestes paraules van fer que la conversa recaiguera sobre el germà de la senyora.
common_voice_ca_17378981.mp3	Les persones construïm o enderroquem.
common_voice_ca_17379009.mp3	En què?
common_voice_ca_17379011.mp3	Anava a començar el sorteig.
common_voice_ca_17379357.mp3	Les lleis anuals de pressupostos estableixen els límits per al deute de la Generalitat Valenciana.
common_voice_ca_17379861.mp3	En formen part els departaments que manifestin la seva voluntat de participar-hi.
common_voice_ca_17379863.mp3	Aconsegueixi jo el meu intent, encara que se'n rigui la gent.
common_voice_ca_17380012.mp3	M'has eixit igual a tots els de la teua família, i no puc estimar-te.
common_voice_ca_17380024.mp3	No tinguis por.
common_voice_ca_17380107.mp3	La mala bestiola acudia als crits, i el pastor munyia les millors cabres i li oferia un bol de llet.
common_voice_ca_17380225.mp3	A la mar i a la terra, el peix gros es menja el petit.
common_voice_ca_17380405.mp3	El pa pel color i el vi pel sabor.
common_voice_ca_17381199.mp3	El president del Senat pot assistir amb veu però sense vot a les reunions de la Junta de Govern.
common_voice_ca_17381235.mp3	Reapareixien les tristes idees de la vesprada; pensava altra vegada en sa mare.
common_voice_ca_17381335.mp3	El fet d'haver-lo rebut en anys anteriors no suposa l'atorgament forçós en exercicis posteriors.
common_voice_ca_17381337.mp3	Per Sant Pere, garbes a l'era.
common_voice_ca_17381447.mp3	Relaciona els complements amb la seva repercussió en la configuració de l'estil.
common_voice_ca_17381448.mp3	Amb diners, carxofes, i amb paper, milotxes.
common_voice_ca_17381682.mp3	El que s'ha fet fins ara està molt bé, però això és pura rutina.
common_voice_ca_17381730.mp3	Ni tan sols hem estat romàntics per a fer allò de «m'estima, no m'estima» desflorant el seu calze.
common_voice_ca_17381886.mp3	Nadal al foc, Pasqua al sol.
common_voice_ca_17382045.mp3	Supervisa i coordina el sistema de reconeixement de l'acció tutorial d'especialistes en formació.
common_voice_ca_17382291.mp3	A cada liquidació s'aplicarà la que resulti més favorable al subjecte passiu.
common_voice_ca_17382316.mp3	Només amb molt d'art s'aconsegueix crear alguna cosa semblant.
common_voice_ca_17382407.mp3	El cap fa l'home i la cua fa l'ocell.
common_voice_ca_17382533.mp3	A poqueta nit tota la família descansava.
common_voice_ca_17382688.mp3	Molts patrons tiren la barca a perdre.
common_voice_ca_17383043.mp3	El borratxo fi, a la taverna vol el vi.
common_voice_ca_17383090.mp3	L'Anyet: pantà de Requesens i riu aigües amunt.
common_voice_ca_17383147.mp3	Amics, fins en l'infern.
common_voice_ca_17383194.mp3	Mes d'abril, aigua poca i núvols mil.
common_voice_ca_17383523.mp3	No sol·licitar, directament o indirectament, que un càrrec o empleat públic influeixi en la concessió de l'ajut.
common_voice_ca_17383591.mp3	L'import de l'ajuda anirà destinat a la campanya anomenada «El Nadal és valencià».
common_voice_ca_17383608.mp3	Amb el resultat definitiu de la segona prova, el tribunal publicarà la relació d'aspirants declarats aptes.
common_voice_ca_17383611.mp3	Estic més content que unes pasqües!
common_voice_ca_17383634.mp3	Els propietaris tancaran els solars i finques urbanes.
common_voice_ca_17383678.mp3	L'orgull cega l'ull.
common_voice_ca_17385042.mp3	El Pare Noel passà de llarg, és a dir, de buit.
common_voice_ca_17385146.mp3	Home nat en lluna fosquejant, al botavant.
common_voice_ca_17385190.mp3	Els cadàvers que puguen produir-se s'incineraran en un forn crematori en l'explotació.
common_voice_ca_17385249.mp3	Què cal entendre per la il·lustració del poble americà.
common_voice_ca_17385290.mp3	El dret a l'acumulació es vincula a la prestació efectiva del treball fins que el menor complisca els nou mesos.
common_voice_ca_17385337.mp3	Ni per foc ni per muller no deixes ta casa i vages al carrer.
common_voice_ca_17385414.mp3	Segons EIA, l'activitat té un elevat consum energètic, tant en la component elèctrica com la tèrmica.
common_voice_ca_17385637.mp3	Organitza i avalua l'activitat docent impartida des de l'Idescat.
common_voice_ca_17385702.mp3	Funció: permet imprimir en braille.
common_voice_ca_17385793.mp3	Més farta que farta, s'hi acosta per darrere i li pega un esbatussó que quasi me'l tomba de cul, de l'esglai.
common_voice_ca_17385835.mp3	Qui enganya un venedor, trau una animeta del purgatori.
common_voice_ca_17385863.mp3	El barri de la Rierada està immers en la serra de Collserola.
common_voice_ca_17386013.mp3	S'aplicaran en tot moment les mesures que figuren en el seu Document de seguretat.
common_voice_ca_17386087.mp3	Prepara transferències bancàries de l'habilitació de la Secretaria de Relacions amb l'Administració de Justícia.
common_voice_ca_17386114.mp3	Així mateix, el paper de l'àngel en els successius miracles que clouen cada acte és fonamental.
common_voice_ca_17386186.mp3	Consistirà en una prova per valorar els coneixements de la llengua catalana nivell A elemental.
common_voice_ca_17386217.mp3	Ensenya'm la muller i et diré quin marit té.
common_voice_ca_17386257.mp3	En cas que pugui ingressar, es pacta el moment d'ingrés.
common_voice_ca_17386307.mp3	El sentiment d'inestabilitat es perpetua enmig de l'ordre.
common_voice_ca_17386309.mp3	La seua meritació serà semestral, i el còmput s'iniciarà l'u de gener i l'u de juliol respectivament.
common_voice_ca_17394183.mp3	Acabat el vi, fora la bóta.
common_voice_ca_17394238.mp3	L'estètica del moment no passava del massís de romer i un parell de margallons.
common_voice_ca_17394253.mp3	Al setembre, el que tinga blat, que sembre.
common_voice_ca_17394278.mp3	En el seu vessant de comerciant depén de la lliure circulació de mercaderies.
common_voice_ca_17396188.mp3	No eren falses les seues sospites!
common_voice_ca_17396712.mp3	A la tercera va la vençuda.
common_voice_ca_17397550.mp3	Assessora els diferents agents i les entitats del sector forestal i n'estableix criteris tècnics d'actuació.
common_voice_ca_17397666.mp3	Tercera consideració.
common_voice_ca_17399050.mp3	El cinturó continental estreny massa poc.
common_voice_ca_17399203.mp3	S'havien de tractar primerament els assumptes de la Comunitat, en els quals ells no podien intervenir.
common_voice_ca_17399205.mp3	La Comunitat Valenciana té més de cinc milions d'habitants.
common_voice_ca_17399496.mp3	Tindran caràcter prioritari els programes de respir familiar.
common_voice_ca_17399549.mp3	Aquestes bonificacions són incompatibles entre si.
common_voice_ca_17399572.mp3	Serviu-la ben calenta.
common_voice_ca_17399622.mp3	Només es veia la seua ombra sobre la pila de cabdells que omplia la proa.
common_voice_ca_17399957.mp3	No hi ha millor mestre que la necessitat, o pobresa.
common_voice_ca_17399979.mp3	Això seria un gran error.
common_voice_ca_17400015.mp3	Espero que sí.
common_voice_ca_17400027.mp3	O m'equivoco?
common_voice_ca_17400047.mp3	En el mes de maig, deixa la mosca el bou i se'n va a l'ase.
common_voice_ca_17400134.mp3	La majoria no té necessitat de forçar-lo; el convenç.
common_voice_ca_17400190.mp3	Què esperava?
common_voice_ca_17400200.mp3	Justificant de qualsevol altre tipus d'ingrés que rebi qualsevol dels membres de la unitat familiar.
common_voice_ca_17400201.mp3	Al preguntador, mentides amb ell.
common_voice_ca_17400254.mp3	Les empreses respectaran els drets de tot el personal a sindicar-se lliurement.
common_voice_ca_17400256.mp3	Els firmants de l'acta de constitució són els senyors Antonio Soriano, José Martos i altres.
common_voice_ca_17400400.mp3	I afegeix que les despeses originades seran a càrrec de l'infractor.
common_voice_ca_17400485.mp3	Rep i decreta la correspondència adreçada a la Delegació.
common_voice_ca_17400624.mp3	Abril que ix plovent, maig arriba somrient.
common_voice_ca_17400664.mp3	Les seues reivindicacions contemplen la transparència des de diversos vessants.
common_voice_ca_17400692.mp3	El salari, que és comú a totes, dóna a totes un aire de família.
common_voice_ca_17400698.mp3	Va començar a ploure.
common_voice_ca_17400702.mp3	Actualment a les carnisseries ja ho venen net, blanquejat i mig bullit.
common_voice_ca_17400714.mp3	Les persones interessades podran igualment interposar qualsevol altre recurs o reclamació que estimin convenient.
common_voice_ca_17400724.mp3	La idea de la mort apareix des de l'inici de l'òpera com a referència constant.
common_voice_ca_17400732.mp3	Per l'Ascensió, cireretes a muntó.
common_voice_ca_17400735.mp3	Més hi veuen quatre ulls que no pas dos.
common_voice_ca_17400910.mp3	Tot això, sense perjudici que pugueu interposar qualsevol altre recurs que estimeu més convenient al vostre dret.
common_voice_ca_17400911.mp3	Mentre que fra Bernat respon «humilment» la pregunta de l'àngel, amb modèstia, fra Elies ho fa «amb orgull».
common_voice_ca_17400915.mp3	El censurem tant com els nostres avantpassats, però per raons diferents.
common_voice_ca_17400963.mp3	Altres vegades prenen l'aspecte de les cases mai acabades i que veiem tota la vida amb les bastides sense retirar.
common_voice_ca_17400983.mp3	La unió fa la força.
common_voice_ca_17400987.mp3	Per Nadal al joc, per Sant Joan al foc.
common_voice_ca_17401078.mp3	Per Sant Blai ve la cigonya.
common_voice_ca_17401108.mp3	El pla tindrà caràcter obligatori per al sector públic valencià i caràcter indicatiu per al sector privat.
common_voice_ca_17401119.mp3	Aigua de Sant Joan, no dóna ni vi ni pa.
common_voice_ca_17401129.mp3	I ho fa.
common_voice_ca_17401133.mp3	La línia de terme reconeguda entre les fites vint-i-dosena i vint-i-tresena és la recta compresa entre totes dues.
common_voice_ca_17401174.mp3	Caldrà presentar la relació de les llegendes que es volen escriure en valencià.
common_voice_ca_17401176.mp3	Els llagostins i els centcames jugaven amb ella.
common_voice_ca_17401180.mp3	Quan l'octubre és arribat, ten el camp ben afemat.
common_voice_ca_17401251.mp3	L'arròs caldós amb bajoques i carn està per a xuplar-se els dits i, a poc a poc, va passant collet.
common_voice_ca_17403070.mp3	Els vicis no necessiten mestre.
common_voice_ca_17403561.mp3	De ponent, ni bon vent ni bon casament.
common_voice_ca_17403568.mp3	Germà de meitat, ni fe ni veritat.
common_voice_ca_17403715.mp3	Festa de foc, no la veges mai de prop.
common_voice_ca_17403740.mp3	El dimecres, a comprar penques.
common_voice_ca_17403902.mp3	Què podia dir?
common_voice_ca_17404254.mp3	A l'oliver, li fas mal i et dóna bé.
common_voice_ca_17404255.mp3	Allò era un batibull, però no perdia mai res, o si ho perdia, ho trobava de seguit.
common_voice_ca_17404765.mp3	Bons amics i bons abrils, un entre mil.
common_voice_ca_17404776.mp3	Boira de setembre, vent per sempre.
common_voice_ca_17404835.mp3	Durant el període de prova el porter no tindrà dret al gaudi de l'habitatge gratuït.
common_voice_ca_17404892.mp3	Recerca.
common_voice_ca_17404900.mp3	Companyia de dos, el meu gos i jo.
common_voice_ca_17404916.mp3	Bé sap el que fa el qui sa casa crema.
common_voice_ca_17404921.mp3	L'Ajuntament del Toro ha estimat convenient adoptar escut perquè el represente i simbolitze.
common_voice_ca_17404937.mp3	El Tribunal de l'Esport de la Comunitat Valenciana, que esgota la via administrativa.
common_voice_ca_17404946.mp3	Bé, tant se val.
common_voice_ca_17404948.mp3	La setmana de Sant Llorenç, molt torradora i poc ventadora.
common_voice_ca_17404965.mp3	A molt sopar, molt somniar.
common_voice_ca_17404980.mp3	El beneficiari no podrà obtindre més d'un xec per exercici.
common_voice_ca_17404988.mp3	Allà està al jardí municipal de la gran capital dels vins.
common_voice_ca_17405022.mp3	L'acta d'obertura de les referències tècniques i les proposicions econòmiques serà públic.
common_voice_ca_17405046.mp3	El vell barquer no sabia llegir.
common_voice_ca_17405168.mp3	La uniformitat serà la de gala.
common_voice_ca_17405192.mp3	Analitza el règim urbanístic del sòl dels immobles de la Generalitat de Catalunya o susceptibles d'integrar-s'hi.
common_voice_ca_17405196.mp3	El vi novell infla el ventrell.
common_voice_ca_17405221.mp3	El pecat es pot dir, que el pecador no.
common_voice_ca_17405223.mp3	Pits.
common_voice_ca_17405230.mp3	Funció: permet ampliar, il·luminar i contrastar el text o les imatges de llibres, documents o escrits.
common_voice_ca_17405234.mp3	El gener, així que matineja, ja vespreja.
common_voice_ca_17405290.mp3	Pluja d'abril i sol de tardor solen fer l'any millor.
common_voice_ca_17405321.mp3	Al pescador i al caçador sempre se'ls escapen els més grossos.
common_voice_ca_17405324.mp3	Les accions en revistes ens permeten segmentar i arribar a públics concrets amb missatges adaptats.
common_voice_ca_17405583.mp3	Aplegava la fosca de la nit plujosa i allà a la fonda cuina prenia vida una bombeta de poc voltatge.
common_voice_ca_17405598.mp3	En la lluna vella, talla l'arbre de fulla eterna.
common_voice_ca_17405855.mp3	En el cas que no s'observen deficiències, l'ajuntament atorgarà la llicència d'obertura.
common_voice_ca_17406433.mp3	De Tots Sants a Nadal perd la fornera son cabal.
common_voice_ca_17406459.mp3	No podia ser.
common_voice_ca_17407565.mp3	La carn que no fa moguda per Carnestoltes tira-la al rec.
common_voice_ca_17407589.mp3	No crec que hi haja altre dolç fet amb més amor que les mones antigues.
common_voice_ca_17407602.mp3	Pel so, l'olla; per la paraula, l'home.
common_voice_ca_17407620.mp3	Si dónes abans de morir, segur que hauràs de patir.
common_voice_ca_17407621.mp3	No es poden abandonar deixalles en tot el recinte de la piscina, caldrà fer ús de les papereres.
common_voice_ca_17407652.mp3	A la dona a ballar i a l'ase a bramar, el diable els ho degué ensenyar.
common_voice_ca_17408148.mp3	Quan la merita va per l'horta, tanca la porta.
common_voice_ca_17408158.mp3	És absolut, detallat, regular, previsor i suau.
common_voice_ca_17408245.mp3	Dia llarg, peix curt.
common_voice_ca_17408251.mp3	Pel que fa als interessos i costes s'estarà en el que s'ha acordat en els fonaments sisé i seté.
common_voice_ca_17408378.mp3	Es veia enmig d'un gran jardí amb una quantitat tan gran de flors que era impossible comptar-les.
common_voice_ca_17408411.mp3	S'han tingut molt en compte les diferents variants dialectals, especialment el valencià i el balear.
common_voice_ca_17408443.mp3	Vora Nadal comença l'atmosfera a estabilitzar el comportament.
common_voice_ca_17408492.mp3	Els components de l'art són el cable, les portes, les malletes, els flotadors i el llast.
common_voice_ca_17408533.mp3	Perd el gaudi d'un llibre o de qualsevol altre objecte equivalent.
common_voice_ca_17408569.mp3	No creu?
common_voice_ca_17409039.mp3	Que s'ha muntat el seu despatx, i que fins i tot elabora nous programes per a grans empreses d'arreu del món.
common_voice_ca_17409077.mp3	La frase, que dibuixa una gran octava ascendent, dóna lloc al segon tema de l'àngel.
common_voice_ca_17409101.mp3	Tu saps una cançó i jo sé una rondalla.
common_voice_ca_17409106.mp3	El municipi d'Ohio té molta analogia amb el municipi de Massachusetts.
common_voice_ca_17409115.mp3	Ho coeu cinc minuts a foc fort i dotze minuts més a poc a poc.
common_voice_ca_17409116.mp3	Queden exempts els vehicles estacionats en els aparcaments privats dins del recinte del monestir de Montserrat.
common_voice_ca_17409117.mp3	D'aquells bars que servien bàsicament per a anar a fer beguda a peu dret.
common_voice_ca_17409126.mp3	L'altre, sota la figura del vidrier, ens mostra el productor la indústria del qual és fomentada per l'accident.
common_voice_ca_17409138.mp3	Estava just davant del vas on s'havia reservat un lloc la senyora Caterina Cena.
common_voice_ca_17410620.mp3	Aquests accidents fan rutllar la indústria.
common_voice_ca_17410625.mp3	No tractis a gent ociosa, perquè és cosa perillosa.
common_voice_ca_17412992.mp3	En abril no et lleves fil.
common_voice_ca_17417156.mp3	L'orgull es dissimula; el menyspreu no gosa mostrar-se.
common_voice_ca_17420302.mp3	A casar, a cops de cul s'hi pot anar.
common_voice_ca_17420317.mp3	Poseu-hi un xic de sucre i saleu-ho.
common_voice_ca_17423703.mp3	Els voleu donar a conèixer?
common_voice_ca_17425785.mp3	El bacallà el podeu comprar remullat, però jo us recomano que feu aquesta operació vosaltres mateixos.
common_voice_ca_17425814.mp3	Es distribuiran un total de vint-i-cinc mil còpies per cadascun.
common_voice_ca_17425843.mp3	«Porteu vi!», i entrà a casa.
common_voice_ca_17425854.mp3	I va tancar els ulls, inclinant el cap per a reprendre aquell son del qual no volia eixir.
common_voice_ca_17425859.mp3	Quins?
common_voice_ca_17425870.mp3	Quan isquem d'ací baix del pi, mira cap amunt i ho comprovaràs.
common_voice_ca_17427664.mp3	A panxa plena no hi entren penes.
common_voice_ca_17428290.mp3	Pareixia impossible que la gent volguera viure en semblant podrimer.
common_voice_ca_17428324.mp3	Pluja d'octubre, ni una gota perdura.
common_voice_ca_17428446.mp3	La seva població es dedica fonamentalment al turisme ecològic i a la pesca.
common_voice_ca_17428471.mp3	Per foc i per muller, no surtis del teu carrer.
common_voice_ca_17428511.mp3	El vi i l'amic, l'antic.
common_voice_ca_17429268.mp3	Més i tot, ¿per què els valencians voten en contra dels seus interessos?
common_voice_ca_17429399.mp3	Els naips poden ser usats diverses vegades, sempre que es troben en perfecte estat.
common_voice_ca_17429419.mp3	Si vols tenir bona col, planta-la al juliol.
common_voice_ca_17429424.mp3	Així ha estat.
common_voice_ca_17429436.mp3	Ni en mar tractar, ni en molts fiar.
common_voice_ca_17429471.mp3	Es van abraçar.
common_voice_ca_17429490.mp3	Per què havien de prohibir els homes que cada u caçara sense permís, com li pareguera més bé?
common_voice_ca_17430992.mp3	Es tracta, com en tots els temes de l'àngel, d'un tema de caràcter melòdic que torna sobre si mateix.
common_voice_ca_17430996.mp3	La festa fou immensa i el volum de les publicacions i els enregistraments continuà multiplicant-se encara més.
common_voice_ca_17432483.mp3	Peleu les patates, talleu-les a trossos grans i bulliu-les amb una mica de sal.
common_voice_ca_17432491.mp3	Desembre finat, any acabat.
common_voice_ca_17433214.mp3	Més val llengua que hisenda.
common_voice_ca_17433615.mp3	Pasqua florida, bonicària complida.
common_voice_ca_17433854.mp3	Juliol, agost i Maó, els millors ports del Mediterrani són.
common_voice_ca_17433901.mp3	Sol·licita diferents pressupostos per tenir material que ajudi a decidir.
